Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
"std::_Hashtable<unsigned int, std::pair<unsigned int const, std::unique_ptr<HASH_ROW_ENTRY, hash_slave_rows_free_entry> >, Malloc_allocator<std::pair<unsigned int const, std::unique_ptr<HASH_ROW_ENTRY, hash_slave_rows_free_entry> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, false> >::~_Hashtable",0.0,0.01,0.0010294117647058824
trans_track_end_trx,0.0,0.01,0.0010256410256410256
pfs_start_file_wait_vc,0.0,0.01,0.0010256410256410256
_raw_qspin_lock_irq,0.0,0.01,0.0010204081632653062
explain_filename,0.0,0.01,0.001016949152542373
dict_index_t::get_sys_col_pos,0.0,0.01,0.0010144927536231885
Group_check::to_opt_trace,0.0,0.01,0.0010144927536231885
Item_func_numhybrid::fix_num_length_and_dec,0.0,0.01,0.001
"std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<unsigned long>",0.0,0.01,0.001
__smp_mb__after_atomic,0.0,0.01,0.001
jbd2_journal_grab_journal_head,0.0,0.01,0.0009859154929577466
page_move_rec_list_start,0.0,0.01,0.0009836065573770492
os_event_set,0.0,0.01,0.0009836065573770492
Item::save_str_value_in_field,0.0,0.01,0.000980392156862745
ktime_add_safe,0.0,0.01,0.000975609756097561
mlog_write_string,0.0,0.01,0.000975609756097561
generic_exec_single,0.0,0.01,0.000967741935483871
buf_page_make_young,0.0,0.01,0.0009615384615384616
binlog::BgcTicket::is_set,0.0,0.01,0.0009615384615384616
Optimize_table_order::recalculate_lateral_deps_incrementally,0.0,0.01,0.0009615384615384616
Item::equal_fields_propagator,0.0,0.01,0.0009523809523809525
Item::make_field,0.0,0.01,0.0009523809523809525
"std::_Hashtable<temptable::Indexed_cells, temptable::Indexed_cells, temptable::Allocator<temptable::Indexed_cells, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >, std::__detail::_Identity, temptable::Indexed_cells_equal_to, temptable::Indexed_cells_hash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<temptable::Indexed_cells const&>",0.0,0.01,0.0009523809523809524
Field::init,0.0,0.01,0.0009375000000000001
temptable::Hash_unique::insert,0.0,0.01,0.0009302325581395349
temptable::Table::indexes_insert,0.0,0.01,0.0009302325581395349
btr_page_create,0.0,0.01,0.000925925925925926
ext4_da_update_reserve_space,0.0,0.01,0.0009230769230769232
log_update_buf_limit,0.0,0.01,0.0009230769230769232
generic_write_checks,0.0,0.01,0.0009230769230769232
blk_mq_start_request,0.0,0.01,0.0009090909090909092
smp_call_function_single,0.0,0.01,0.0009090909090909091
page_delete_rec_list_end,0.0,0.01,0.0009090909090909091
Field_long::get_max_int_value,0.0,0.01,0.0009090909090909091
ext4_io_submit_init,0.0,0.01,0.0008928571428571429
Commit_stage_manager::signal_done,0.0,0.01,0.0008928571428571429
trans_rollback_implicit,0.0,0.01,0.0008823529411764705
dd::cache::Multi_map_base<dd::Abstract_table>::add_single_element,0.0,0.01,0.0008823529411764705
dd::cache::Shared_multi_map<dd::Abstract_table>::use_if_present<dd::Item_name_key>,0.0,0.01,0.0008771929824561404
THD::inc_status_created_tmp_tables,0.0,0.01,0.0008771929824561404
blk_rq_bio_prep,0.0,0.01,0.0008771929824561404
blk_queue_enter,0.0,0.01,0.0008695652173913044
"std::_Sp_counted_ptr_inplace<temptable::AllocatorState, std::allocator<temptable::AllocatorState>,",0.0,0.01,0.0008695652173913044
bitmap_n_copy,0.0,0.01,0.0008620689655172415
EVP_MD_CTX_create@plt,0.0,0.01,0.0008620689655172415
cs::util::ReplicatedColumnsView::add_filter_if_needed,0.0,0.01,0.0008620689655172415
ReadView::check_trx_id_sanity,0.0,0.01,0.0008571428571428571
clockid_to_kclock,0.0,0.01,0.0008333333333333334
ha_innobase::ha_innobase,0.0,0.01,0.0008333333333333334
"dd::cache::Shared_dictionary_cache::get<dd::Item_name_key, dd::Abstract_table>",0.0,0.01,0.0008333333333333334
strlength,0.0,0.01,0.0008333333333333334
put_page,0.0,0.01,0.0008333333333333334
mlog_write_initial_log_record,0.0,0.01,0.0008333333333333334
sys_lseek,0.0,0.01,0.0008333333333333333
ha_rollback_trans,0.0,0.01,0.0008333333333333333
Item_sum_sum::result_type,0.0,0.01,0.000819672131147541
file_remove_privs,0.0,0.01,0.0008163265306122449
IO_CACHE_binlog_cache_storage::next,0.0,0.01,0.0008163265306122449
handler::ha_end_bulk_insert,0.0,0.01,0.0008163265306122449
std::__detail::_Prime_rehash_policy::_M_next_bkt@plt,0.0,0.01,0.0008108108108108109
Fil_shard::get_file_for_io,0.0,0.01,0.0008108108108108108
lock_timer_base.isra.38,0.0,0.01,0.0008064516129032258
balance_dirty_pages_ratelimited,0.0,0.01,0.0008
run_rebalance_domains,0.0,0.02,0.0008
ZeroRowsIterator::Read,0.0,0.01,0.0008
iowrite16,0.0,0.01,0.0008
Aggregator_simple::setup,0.0,0.01,0.0008
__fdget_pos,0.0,0.01,0.0008
rebalance_domains,0.0,0.02,0.0008
Clone_persist_gtid::persists_gtid,0.0,0.01,0.0007894736842105263
operator delete[],0.0,0.01,0.0007894736842105263
"std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, binlog_cache_data::cache_state>, std::_Select1st<std::pair<unsigned long long const, binlog_cache_data::cache_state> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, binlog_cache_data::cache_state> > >::_M_get_insert_unique_pos",0.0,0.01,0.0007894736842105263
locksys::Global_shared_latch_guard::is_x_blocked_by_us,0.0,0.01,0.0007894736842105263
"std::_Rb_tree<dd::Item_name_key, std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Item_name_key>, Malloc_allocator<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::find",0.0,0.01,0.000784313725490196
Commit_stage_manager::signal_end_of_ticket,0.0,0.01,0.000784313725490196
"ut_list_remove<ut_list_base<trx_t, ut_list_base_explicit_getter<trx_t, &trx_t::trx_list> > >",0.0,0.01,0.000784313725490196
is_rollup_group_wrapper,0.0,0.01,0.00078125
elv_rqhash_find,0.0,0.01,0.0007692307692307692
buf_LRU_get_free_block,0.0,0.01,0.0007692307692307692
bio_phys_segments,0.0,0.01,0.0007692307692307692
fil_space_t::get_file_node,0.0,0.01,0.0007692307692307692
ibuf_update_free_bits_for_two_pages_low,0.0,0.01,0.0007692307692307692
Field::pack_int32,0.0,0.01,0.0007575757575757576
__delayacct_blkio_start,0.0,0.01,0.0007547169811320754
Xid_apply_log_event::ends_group,0.0,0.01,0.0007547169811320754
wake_q_add,0.0,0.01,0.0007547169811320754
thd_get_tmp_table_size,0.0,0.01,0.0007547169811320754
Add_dirty_blocks_to_flush_list::Add_dirty_blocks_to_flush_list,0.0,0.01,0.0007547169811320754
lookup_page_cgroup,0.0,0.01,0.0007547169811320754
dd::cache::Dictionary_client::release<dd::Abstract_table>,0.0,0.01,0.0007547169811320754
JOIN::restore_fields,0.0,0.01,0.00075
temptable::Indexed_cells_hash::operator,0.0,0.01,0.0007407407407407407
temptable::Handler::~Handler,0.0,0.01,0.0007407407407407407
__libc_fsync,0.0,0.01,0.0007407407407407407
MaterializeIsDoingDeduplication,0.0,0.01,0.0007407407407407407
virtqueue_notify,0.0,0.01,0.0007407407407407407
vp_notify,0.0,0.01,0.0007272727272727273
MaterializeIterator<DummyIteratorProfiler>::EndPSIBatchModeIfStarted,0.0,0.01,0.0007272727272727273
Field_longstr::report_if_important_data,0.0,0.01,0.0007272727272727273
dquot_claim_space_nodirty,0.0,0.01,0.0007142857142857143
sync_array_wait_event,0.0,0.01,0.0007142857142857143
thd_set_ha_data,0.0,0.01,0.0007142857142857143
Field::do_save_field_metadata,0.0,0.01,0.0007142857142857143
ext4_ext_drop_refs,0.0,0.01,0.0007142857142857143
SortingIterator::Read,0.0,0.01,0.0007042253521126761
Field_longstr::check_string_copy_error,0.0,0.01,0.0007017543859649123
aio_read_events,0.0,0.01,0.0006976744186046512
pfs_get_thread_file_descriptor_locker_vc,0.0,0.01,0.0006896551724137932
fil_space_get,0.0,0.01,0.0006818181818181818
elv_rqhash_add,0.0,0.01,0.0006818181818181818
operator new[],0.0,0.01,0.0006666666666666666
Item_func_between::select_optimize,0.0,0.01,0.0006666666666666666
pfs_get_current_thread_event_id_vc,0.0,0.01,0.0006666666666666666
__es_tree_search,0.0,0.01,0.0006666666666666666
MYSQL_BIN_LOG::init_thd_variables,0.0,0.01,0.0006666666666666666
THD::store_globals,0.0,0.01,0.0006666666666666666
TableScanIterator::~TableScanIterator,0.0,0.01,0.0006666666666666666
dict_name::file_to_table,0.0,0.01,0.0006521739130434782
dd::Properties_impl::get,0.0,0.01,0.0006521739130434782
row_build_index_entry_low,0.0,0.01,0.0006451612903225806
non-virtual thunk to Table_map_log_event::write_data_body,0.0,0.01,0.0006382978723404255
"std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, binlog_cache_data::cache_state>, std::_Select1st<std::pair<unsigned long long const, binlog_cache_data::cache_state> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, binlog_cache_data::cache_state> > >::_M_get_insert_hint_unique_pos",0.0,0.01,0.0006382978723404255
cs::util::ReplicatedColumnsView::set_thd,0.0,0.01,0.0006382978723404255
throtl_update_dispatch_stats,0.0,0.01,0.0006382978723404255
mysql_reset_thd_for_next_command,0.0,0.01,0.0006349206349206349
crc16,0.0,0.01,0.000625
buf_page_make_old,0.0,0.01,0.000625
innobase_convert_name,0.0,0.01,0.000625
pfs_detect_telemetry_vc,0.0,0.01,0.000625
radix_tree_tagged,0.0,0.01,0.000625
posix_ktime_get_ts,0.0,0.01,0.0006122448979591836
std::_Hash_bytes@plt,0.0,0.01,0.0006122448979591836
buf_page_try_get,0.0,0.01,0.0006060606060606061
bitmap_is_overlapping,0.0,0.01,0.0006060606060606061
Field_str::max_display_length,0.0,0.01,0.0006
btr_root_block_get,0.0,0.01,0.0006
from_kuid,0.0,0.01,0.0005882352941176471
"std::vector<int, ut::allocator<int, ut::detail::allocator_base_pfs<int> > >::_M_fill_insert",0.0,0.01,0.0005882352941176471
elv_merge,0.0,0.01,0.000588235294117647
io_getevents,0.0,0.01,0.0005769230769230769
queued_spin_lock_slowpath,0.0,0.01,0.0005714285714285715
btr_root_get,0.0,0.01,0.0005660377358490566
pthread_rwlock_unlock@plt,0.0,0.01,0.0005660377358490566
ext4_read_block_bitmap_nowait,0.0,0.01,0.0005555555555555556
__mem_cgroup_count_vm_event,0.0,0.01,0.0005555555555555556
elv_rb_del,0.0,0.01,0.0005555555555555556
Item::is_expensive_processor,0.0,0.01,0.0005555555555555556
Item_func_between::val_int,0.0,0.01,0.0005555555555555556
__cxxabiv1::__vmi_class_type_info::__do_dyncast,0.0,0.01,0.0005555555555555556
"dd::cache::Shared_dictionary_cache::get<dd::Item_name_key, dd::Schema>",0.0,0.01,0.0005555555555555556
Gtid_log_event::write_body_to_memory,0.0,0.01,0.0005555555555555556
"std::vector<waiting_trx_info_t, ut::allocator<waiting_trx_info_t, ut::detail::allocator_base_pfs<waiting_trx_info_t> > >::_M_realloc_insert<waiting_trx_info_t>",0.0,0.01,0.0005555555555555556
mlog_catenate_string,0.0,0.01,0.0005555555555555556
std::locale::locale,0.0,0.01,0.0005555555555555556
log_files::is_consumption_needed,0.0,0.01,0.0005555555555555556
dd::cache::Multi_map_base<dd::Schema>::add_single_element,0.0,0.01,0.0005555555555555556
pfs_inc_statement_created_tmp_tables_vc,0.0,0.01,0.0005405405405405405
btr_page_alloc_priv,0.0,0.01,0.0005357142857142857
temptable::Handler::scan_time,0.0,0.01,0.0005357142857142857
_copy_to_user,0.0,0.01,0.0005263157894736842
_raw_write_lock,0.0,0.01,0.0005263157894736842
JOIN_TAB::init_join_cond_ref,0.0,0.01,0.0005263157894736842
"virtual thunk to std::basic_istream<char, std::char_traits<char> >::~basic_istream",0.0,0.01,0.0005263157894736842
blk_mq_sched_request_inserted,0.0,0.01,0.0005263157894736842
"temptable::Allocator<temptable::Column, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::deallocate",0.0,0.01,0.0005263157894736842
time_normalizer::get_statement,0.0,0.01,0.0005263157894736842
AggregateIterator::SetRollupLevel,0.0,0.01,0.0005263157894736842
Table_ref::view_check_option,0.0,0.01,0.0005128205128205128
simple_remove_const,0.0,0.01,0.0005128205128205128
"std::vector<unsigned int, ut::allocator<unsigned int, ut::detail::allocator_base_pfs<unsigned int> > >::_M_realloc_insert<unsigned int const&>",0.0,0.01,0.0005128205128205128
dd::cache::Multi_map_base<dd::Abstract_table>::remove_single_element,0.0,0.01,0.0005084745762711864
ins_node_set_new_row,0.0,0.01,0.0005
std::_Rb_tree_insert_and_rebalance@plt,0.0,0.01,0.0005
ext4_group_desc_csum,0.0,0.01,0.0005
ext4_group_desc_csum_set,0.0,0.01,0.0005
rw_lock_sx_lock_low,0.0,0.01,0.0005
my_b_fill,0.0,0.01,0.0005
btr_cur_update_in_place,0.0,0.01,0.0005
blk_attempt_plug_merge,0.0,0.01,0.0004918032786885246
buf::Block_hint::clear,0.0,0.01,0.0004878048780487805
__x86_indirect_thunk_rdx,0.0,0.01,0.0004878048780487805
Sort_param::try_to_pack_addons,0.0,0.01,0.0004878048780487805
handler::print_error,0.0,0.01,0.0004878048780487805
Buf_fetch<Buf_fetch_other>::read_page,0.0,0.01,0.0004761904761904762
Commit_order_manager::wait,0.0,0.01,0.0004761904761904762
aio_put_req,0.0,0.01,0.0004761904761904762
__fsnotify_parent,0.0,0.01,0.0004761904761904762
Transaction_state_tracker::reset,0.0,0.01,0.0004761904761904762
rw_lock_sx_lock_func,0.0,0.01,0.0004761904761904762
page_set_max_trx_id,0.0,0.01,0.0004761904761904762
new_slab,0.0,0.01,0.0004761904761904762
mprotect_fixup,0.0,0.01,0.00046511627906976747
setup_sum_funcs,0.0,0.01,0.00046511627906976747
Gtid_specification::to_string,0.0,0.01,0.00046511627906976747
Query_log_event::is_sbr_logging_format,0.0,0.01,0.00045454545454545455
trans_rollback_stmt,0.0,0.01,0.00045454545454545455
lock_update_split_right,0.0,0.01,0.00045454545454545455
TrxUndoRsegsIterator::set_next,0.0,0.01,0.00045454545454545455
JOIN::get_current_fields,0.0,0.01,0.00045454545454545455
___slab_alloc,0.0,0.01,0.00045454545454545455
LinuxAIOHandler::collect,0.0,0.01,0.00045454545454545455
dd::cache::Dictionary_client::release<dd::Schema>,0.0,0.01,0.00045454545454545455
log2@plt,0.0,0.01,0.00044444444444444447
thd_get_thread_id,0.0,0.01,0.00044444444444444447
Item_sum::add_used_tables_for_aggr_func,0.0,0.01,0.00044444444444444447
zone_dirty_ok,0.0,0.01,0.0004347826086956522
IO_CACHE_binlog_cache_storage::reset,0.0,0.01,0.0004347826086956522
handler::adjust_next_insert_id_after_explicit_value,0.0,0.01,0.0004347826086956522
log_block_calc_checksum_crc32,0.0,0.01,0.0004347826086956522
dd::mdl_lock_schema,0.0,0.01,0.000425531914893617
jbd2_journal_cancel_revoke,0.0,0.01,0.000425531914893617
RecLock::add_to_waitq,0.0,0.01,0.000425531914893617
Field::mem_free,0.0,0.01,0.000425531914893617
Fil_shard::remove_from_LRU,0.0,0.01,0.0004166666666666667
temptable::Storage::allocate_back,0.0,0.01,0.0004166666666666667
Log_file::open,0.0,0.01,0.0004166666666666667
Log_files_capacity::soft_logical_capacity,0.0,0.01,0.0004166666666666667
mpage_release_unused_pages,0.0,0.01,0.0004166666666666667
get_ranges_from_tree,0.0,0.01,0.00040816326530612246
std::string::_S_construct@plt,0.0,0.01,0.00040816326530612246
Field::is_unsigned,0.0,0.01,0.0004
Log_files_dict::Const_iterator::operator++,0.0,0.01,0.0004
locksys::Latches::Table_shards::get_mutex,0.0,0.01,0.0004
find_next_zero_bit,0.0,0.01,0.0004
dd::cache::Shared_multi_map<dd::Schema>::use_if_present<dd::Item_name_key>,0.0,0.01,0.0004
Gtid_log_event::write_post_header_to_memory,0.0,0.01,0.0004
thd_binlog_pos,0.0,0.01,0.000392156862745098
sched_getcpu@plt,0.0,0.01,0.000392156862745098
get_task_policy.part.26,0.0,0.01,0.000392156862745098
jbd2_journal_file_inode,0.0,0.01,0.0003846153846153846
buf_flush_insert_into_flush_list,0.0,0.01,0.0003846153846153846
btr_pcur_t::restore_position,0.0,0.01,0.0003846153846153846
my_message_sql,0.0,0.01,0.0003846153846153846
dd::Properties::get<unsigned long>,0.0,0.01,0.0003773584905660377
"std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_get_insert_hint_unique_pos",0.0,0.01,0.00037037037037037035
Field::data_length,0.0,0.01,0.00037037037037037035
temptable::Handler::rnd_init,0.0,0.01,0.00037037037037037035
bio_advance,0.0,0.01,0.00036363636363636367
find_vma,0.0,0.01,0.00035714285714285714
os_event::timed_wait,0.0,0.01,0.00035714285714285714
is_xa_rollback,0.0,0.01,0.00035714285714285714
strtoul,0.0,0.01,0.00035087719298245617
Query_log_event::ends_group,0.0,0.01,0.0003448275862068966
Gtid_log_event::set_trx_length_by_cache_size,0.0,0.01,0.0003448275862068966
bh_lru_install,0.0,0.01,0.0003333333333333333
Commit_order_trx_dependency_tracker::step,0.0,0.01,0.0003225806451612903
"virtual thunk to std::basic_ostringstream<char, std::char_traits<char>, ut::allocator<char, ut::detail::allocator_base_pfs<char> > >::~basic_ostringstream",0.0,0.01,0.0003225806451612903
__sprintf_chk@plt,0.0,0.01,0.0003225806451612903
row_create_prebuilt,0.0,0.01,0.0003225806451612903
Field_long::max_display_length,0.0,0.01,0.0003225806451612903
AIO::linux_dispatch,0.0,0.01,0.0003125
Adaptive_flush::page_recommendation,0.0,0.01,0.0003125
blk_add_timer,0.0,0.01,0.0003125
row_purge_poss_sec,0.0,0.01,0.0003125
Adaptive_flush::set_flush_target_by_lsn,0.0,0.01,0.0003125
srv_inc_activity_count,0.0,0.01,0.0003125
free_cpumask_var,0.0,0.01,0.0003125
get_vma_policy,0.0,0.01,0.00030303030303030303
binlog::AtomicBgcTicket::set_used,0.0,0.01,0.00030303030303030303
sg_next,0.0,0.01,0.00029411764705882356
dd_request_merge,0.0,0.01,0.00029411764705882356
Item_field::numeric_context_result_type,0.0,0.01,0.00029411764705882356
temptable::Column::Column,0.0,0.01,0.00029411764705882356
dd::cache::Shared_multi_map<dd::Schema>::get<dd::Item_name_key>,0.0,0.01,0.00029411764705882356
AIOHandler::post_io_processing,0.0,0.01,0.00028571428571428574
strncmp@plt,0.0,0.01,0.00028571428571428574
"std::_Rb_tree<unsigned int, std::pair<unsigned int const, unsigned int>, std::_Select1st<std::pair<unsigned int const, unsigned int> >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned int> > >::_M_get_insert_unique_pos",0.0,0.01,0.00028571428571428574
"std::vector<unsigned int, ut::allocator<unsigned int, ut::detail::allocator_base_pfs<unsigned int> > >::_M_fill_insert",0.0,0.01,0.0002777777777777778
round_jiffies_up,0.0,0.01,0.0002777777777777778
ext4_update_bh_state,0.0,0.01,0.0002777777777777778
net_length_size,0.0,0.01,0.0002777777777777778
Fil_shard::prepare_file_for_io,0.0,0.01,0.0002777777777777778
ext4_put_io_end,0.0,0.01,0.0002702702702702703
os_event_reset,0.0,0.01,0.0002702702702702703
pfs_set_statement_rows_sent_vc,0.0,0.01,0.0002702702702702703
Field::send_to_protocol,0.0,0.01,0.0002702702702702703
blk_mq_sched_try_insert_merge,0.0,0.01,0.0002631578947368421
Item::charset_for_protocol,0.0,0.01,0.0002631578947368421
btr_cur_open_at_rnd_pos,0.0,0.01,0.0002631578947368421
lock_cancel_waiting_and_release,0.0,0.01,0.0002564102564102564
syscall@plt,0.0,0.01,0.0002564102564102564
rb_erase,0.0,0.01,0.0002564102564102564
Item_sum::setup,0.0,0.01,0.0002564102564102564
thd_get_durability_property,0.0,0.01,0.0002564102564102564
Commit_order_manager::finish_one,0.0,0.01,0.00025
CreateConjunction,0.0,0.01,0.00025
Log_event::ends_group,0.0,0.01,0.00025
"ut_list_remove<ut_list_base<ib_lock_t, ib_lock_t_trx_locks_node_getter> >",0.0,0.01,0.00025
system_filename,0.0,0.01,0.00025
filename_to_tablename,0.0,0.01,0.00025
MVCC::view_close,0.0,0.01,0.00025
THD::restore_globals,0.0,0.01,0.00024390243902439024
"std::vector<unsigned long, ut::allocator<unsigned long, ut::detail::allocator_base_pfs<unsigned long> > >::_M_realloc_insert<unsigned long const&>",0.0,0.01,0.00024390243902439024
