Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763085099.099444,6852,3,1
3,OrderStatus,1763085099.099834,1082,15,1
1,NewOrder,1763085099.100922,7627,15,1
3,OrderStatus,1763085099.101488,637,7,1
1,NewOrder,1763085099.101492,9736,14,1
2,Payment,1763085099.101499,7023,11,1
2,Payment,1763085099.101517,7002,1,1
4,Delivery,1763085099.102131,15563,7,1
1,NewOrder,1763085099.106294,9266,8,1
2,Payment,1763085099.106296,4919,10,1
5,StockLevel,1763085099.106298,1127,2,1
2,Payment,1763085099.106301,4877,3,1
1,NewOrder,1763085099.106303,9275,9,1
2,Payment,1763085099.106340,4833,5,1
1,NewOrder,1763085099.107430,8139,2,1
2,Payment,1763085099.108525,5047,1,1
2,Payment,1763085099.108533,5046,0,1
2,Payment,1763085099.108537,5047,11,1
1,NewOrder,1763085099.108553,9150,15,1
2,Payment,1763085099.108567,5004,4,1
1,NewOrder,1763085099.108573,9118,13,1
2,Payment,1763085099.108598,4970,6,1
1,NewOrder,1763085099.111178,7927,5,1
2,Payment,1763085099.111184,4384,3,1
2,Payment,1763085099.111199,4391,12,1
2,Payment,1763085099.111220,4354,10,1
2,Payment,1763085099.111234,4405,14,1
2,Payment,1763085099.113573,4131,6,1
1,NewOrder,1763085099.113577,7604,4,1
1,NewOrder,1763085099.113579,7607,1,1
2,Payment,1763085099.113582,4127,0,1
1,NewOrder,1763085099.113590,5535,11,1
1,NewOrder,1763085099.115567,7824,8,1
4,Delivery,1763085099.115574,14971,3,1
3,OrderStatus,1763085099.115574,655,2,1
1,NewOrder,1763085099.115581,7801,10,1
5,StockLevel,1763085099.115581,1332,9,1
2,Payment,1763085099.115595,3520,12,1
2,Payment,1763085099.115642,3473,14,1
2,Payment,1763085099.116235,2914,2,1
2,Payment,1763085099.116919,4253,9,1
4,Delivery,1763085099.117697,14178,13,1
1,NewOrder,1763085099.117700,7907,7,1
1,NewOrder,1763085099.117708,10077,15,1
1,NewOrder,1763085099.117710,5665,6,1
1,NewOrder,1763085099.117714,7887,0,1
4,Delivery,1763085099.119110,15299,5,1
1,NewOrder,1763085099.119122,8628,12,1
2,Payment,1763085099.119123,4239,14,1
1,NewOrder,1763085099.119129,11409,11,1
1,NewOrder,1763085099.119154,8595,2,1
3,OrderStatus,1763085099.121178,990,9,1
2,Payment,1763085099.121187,4424,4,1
2,Payment,1763085099.121193,4415,1,1
2,Payment,1763085099.122175,3436,9,1
2,Payment,1763085099.123368,4392,14,1
1,NewOrder,1763085099.123382,8500,6,1
2,Payment,1763085099.123388,4386,10,1
2,Payment,1763085099.123393,4367,8,1
1,NewOrder,1763085099.125608,8802,0,1
2,Payment,1763085099.125610,4929,1,1
4,Delivery,1763085099.125613,15482,7,1
5,StockLevel,1763085099.125616,1054,9,1
1,NewOrder,1763085099.125618,8783,4,1
1,NewOrder,1763085099.126677,10011,9,1
1,NewOrder,1763085099.127755,8929,2,1
2,Payment,1763085099.127756,4289,12,1
3,OrderStatus,1763085099.127763,720,8,1
1,NewOrder,1763085099.127765,8913,14,1
1,NewOrder,1763085099.127780,8999,10,1
2,Payment,1763085099.127786,4078,15,1
2,Payment,1763085099.128490,3712,8,1
2,Payment,1763085099.130543,3864,11,1
1,NewOrder,1763085099.130548,8339,1,1
1,NewOrder,1763085099.130551,10532,3,1
2,Payment,1763085099.131869,4810,15,1
1,NewOrder,1763085099.131882,9221,13,1
3,OrderStatus,1763085099.131888,930,6,1
1,NewOrder,1763085099.132051,9037,12,1
1,NewOrder,1763085099.132206,8902,8,1
2,Payment,1763085099.132824,3952,6,1
1,NewOrder,1763085099.134408,8989,4,1
1,NewOrder,1763085099.134413,8994,11,1
2,Payment,1763085099.134414,4484,0,1
2,Payment,1763085099.134417,4509,5,1
1,NewOrder,1763085099.136685,9552,14,1
1,NewOrder,1763085099.136686,6723,15,1
1,NewOrder,1763085099.136691,9514,2,1
2,Payment,1763085099.136694,4410,9,1
2,Payment,1763085099.136782,4324,10,1
1,NewOrder,1763085099.136782,9444,6,1
2,Payment,1763085099.138892,4527,1,1
4,Delivery,1763085099.138905,17872,0,1
2,Payment,1763085099.138932,4483,5,1
4,Delivery,1763085099.141090,15685,3,1
2,Payment,1763085099.141095,5110,12,1
1,NewOrder,1763085099.141101,15678,7,1
3,OrderStatus,1763085099.141109,957,13,1
2,Payment,1763085099.141109,5110,9,1
2,Payment,1763085099.141112,5302,10,1
2,Payment,1763085099.141115,5103,8,1
2,Payment,1763085099.142071,4179,13,1
1,NewOrder,1763085099.143401,13376,4,1
1,NewOrder,1763085099.143414,13331,11,1
2,Payment,1763085099.143416,11495,15,1
1,NewOrder,1763085099.143420,13334,5,1
2,Payment,1763085099.143426,11476,1,1
2,Payment,1763085099.146210,10545,12,1
2,Payment,1763085099.146211,10542,2,1
4,Delivery,1763085099.146225,12449,9,1
2,Payment,1763085099.146226,12462,8,1
2,Payment,1763085099.146232,10538,6,1
2,Payment,1763085099.146242,10511,14,1
2,Payment,1763085099.146255,10511,13,1
2,Payment,1763085099.146420,10355,10,1
2,Payment,1763085099.154907,3836,1,1
2,Payment,1763085099.154916,3762,15,1
1,NewOrder,1763085099.156750,6546,11,1
3,OrderStatus,1763085099.156758,643,14,1
2,Payment,1763085099.156760,3876,12,1
2,Payment,1763085099.156761,3936,5,1
2,Payment,1763085099.156761,3882,2,1
1,NewOrder,1763085099.156770,8394,13,1
5,StockLevel,1763085099.156774,1384,6,1
2,Payment,1763085099.156778,3889,10,1
2,Payment,1763085099.156781,3883,3,1
2,Payment,1763085099.156783,3923,4,1
1,NewOrder,1763085099.156783,10341,0,1
2,Payment,1763085099.156784,3882,7,1
1,NewOrder,1763085099.157407,7756,14,1
1,NewOrder,1763085099.158163,8892,6,1
1,NewOrder,1763085099.158680,8473,9,1
1,NewOrder,1763085099.158684,8362,15,1
1,NewOrder,1763085099.158693,6486,8,1
1,NewOrder,1763085099.158749,8314,1,1
1,NewOrder,1763085099.160642,6416,12,1
1,NewOrder,1763085099.160650,8581,2,1
1,NewOrder,1763085099.160670,6382,3,1
2,Payment,1763085099.160673,4501,7,1
1,NewOrder,1763085099.160674,10542,10,1
2,Payment,1763085099.160700,4473,5,1
4,Delivery,1763085099.160712,14125,4,1
3,OrderStatus,1763085099.163303,1393,11,1
1,NewOrder,1763085099.164701,8718,11,1
1,NewOrder,1763085099.165169,8261,14,1
1,NewOrder,1763085099.165171,8263,13,1
1,NewOrder,1763085099.165179,8251,7,1
5,StockLevel,1763085099.165180,998,5,1
2,Payment,1763085099.165185,4048,8,1
1,NewOrder,1763085099.166183,7231,5,1
1,NewOrder,1763085099.167052,7801,15,1
2,Payment,1763085099.167058,4328,3,1
1,NewOrder,1763085099.167062,7775,6,1
2,Payment,1763085099.167064,4340,12,1
2,Payment,1763085099.167068,4147,1,1
1,NewOrder,1763085099.167131,6401,0,1
1,NewOrder,1763085099.167158,7674,9,1
1,NewOrder,1763085099.169237,5603,2,1
1,NewOrder,1763085099.169239,7621,8,1
2,Payment,1763085099.171222,3608,1,1
2,Payment,1763085099.171222,3613,10,1
1,NewOrder,1763085099.171392,7363,3,1
1,NewOrder,1763085099.171410,9818,12,1
3,OrderStatus,1763085099.173420,819,5,1
1,NewOrder,1763085099.173424,9802,11,1
1,NewOrder,1763085099.173437,7797,7,1
2,Payment,1763085099.173438,3410,14,1
1,NewOrder,1763085099.173440,5320,13,1
2,Payment,1763085099.173537,3308,0,1
1,NewOrder,1763085099.174244,9014,5,1
1,NewOrder,1763085099.174835,8379,9,1
2,Payment,1763085099.174835,3937,1,1
1,NewOrder,1763085099.174841,6389,10,1
2,Payment,1763085099.174844,3920,4,1
2,Payment,1763085099.174845,3922,6,1
1,NewOrder,1763085099.174846,8370,2,1
1,NewOrder,1763085099.174860,10496,15,1
1,NewOrder,1763085099.176851,6404,0,1
2,Payment,1763085099.176855,4379,14,1
1,NewOrder,1763085099.176867,8480,8,1
1,NewOrder,1763085099.178762,6586,3,1
2,Payment,1763085099.178763,4470,13,1
1,NewOrder,1763085099.178771,8525,4,1
1,NewOrder,1763085099.178774,8556,6,1
2,Payment,1763085099.178778,4478,1,1
2,Payment,1763085099.181233,4141,12,1
1,NewOrder,1763085099.181237,6081,10,1
2,Payment,1763085099.181239,4113,7,1
1,NewOrder,1763085099.181239,8472,14,1
2,Payment,1763085099.183221,4114,9,1
1,NewOrder,1763085099.183222,9526,2,1
4,Delivery,1763085099.183232,15191,11,1
2,Payment,1763085099.183236,4112,13,1
2,Payment,1763085099.183259,4064,1,1
5,StockLevel,1763085099.183262,1087,0,1
2,Payment,1763085099.183264,4037,5,1
1,NewOrder,1763085099.184353,8424,0,1
1,NewOrder,1763085099.185353,10314,8,1
3,OrderStatus,1763085099.185354,709,3,1
2,Payment,1763085099.185357,4996,7,1
2,Payment,1763085099.185361,4342,15,1
2,Payment,1763085099.185380,4972,12,1
1,NewOrder,1763085099.186070,9529,3,1
3,OrderStatus,1763085099.187301,599,4,1
2,Payment,1763085099.187307,5474,5,1
1,NewOrder,1763085099.187324,8283,10,1
2,Payment,1763085099.187329,5468,1,1
2,Payment,1763085099.187336,5448,6,1
1,NewOrder,1763085099.187342,11092,9,1
4,Delivery,1763085099.187352,18879,13,1
2,Payment,1763085099.187905,4889,4,1
1,NewOrder,1763085099.189709,15186,15,1
4,Delivery,1763085099.189717,24701,14,1
2,Payment,1763085099.190358,5306,12,1
1,NewOrder,1763085099.190359,8043,7,1
2,Payment,1763085099.192753,5655,2,1
1,NewOrder,1763085099.192784,12101,0,1
1,NewOrder,1763085099.192787,12106,5,1
4,Delivery,1763085099.192790,21644,6,1
4,Delivery,1763085099.192800,21809,4,1
3,OrderStatus,1763085099.192803,860,1,1
2,Payment,1763085099.193669,4733,1,1
1,NewOrder,1763085099.195605,10619,3,1
4,Delivery,1763085099.195614,18838,10,1
1,NewOrder,1763085099.195669,18761,12,1
1,NewOrder,1763085099.195672,18763,8,1
2,Payment,1763085099.198409,7821,7,1
1,NewOrder,1763085099.198410,16023,1,1
1,NewOrder,1763085099.198413,16013,2,1
1,NewOrder,1763085099.198429,15997,11,1
2,Payment,1763085099.198440,15975,9,1
1,NewOrder,1763085099.204890,9595,0,1
2,Payment,1763085099.204899,9550,5,1
1,NewOrder,1763085099.204902,9539,15,1
2,Payment,1763085099.206230,8216,3,1
2,Payment,1763085099.206235,8201,7,1
2,Payment,1763085099.206237,8215,13,1
5,StockLevel,1763085099.214421,1573,9,1
4,Delivery,1763085099.214424,14745,14,1
5,StockLevel,1763085099.214432,1488,2,1
2,Payment,1763085099.214432,3889,11,1
1,NewOrder,1763085099.214438,12662,1,1
2,Payment,1763085099.214438,3869,7,1
1,NewOrder,1763085099.214438,10503,12,1
2,Payment,1763085099.214441,3865,6,1
1,NewOrder,1763085099.214442,10496,8,1
2,Payment,1763085099.214444,3925,15,1
2,Payment,1763085099.214449,3867,3,1
2,Payment,1763085099.214455,3854,5,1
1,NewOrder,1763085099.214456,5776,10,1
2,Payment,1763085099.214458,3847,13,1
1,NewOrder,1763085099.214490,10426,0,1
2,Payment,1763085099.214615,3698,4,1
1,NewOrder,1763085099.215926,11181,2,1
1,NewOrder,1763085099.215999,11092,9,1
1,NewOrder,1763085099.218311,8787,13,1
1,NewOrder,1763085099.218313,8894,6,1
2,Payment,1763085099.218314,6613,7,1
1,NewOrder,1763085099.218316,8951,5,1
1,NewOrder,1763085099.218319,9071,4,1
2,Payment,1763085099.218322,6613,3,1
2,Payment,1763085099.218326,6593,11,1
4,Delivery,1763085099.218372,17829,15,1
1,NewOrder,1763085099.220239,6877,10,1
1,NewOrder,1763085099.224922,8473,0,1
1,NewOrder,1763085099.224923,6382,11,1
1,NewOrder,1763085099.224933,8470,7,1
1,NewOrder,1763085099.224942,8453,3,1
1,NewOrder,1763085099.224945,8466,8,1
2,Payment,1763085099.224948,4252,12,1
1,NewOrder,1763085099.227097,9105,9,1
1,NewOrder,1763085099.227104,6301,13,1
2,Payment,1763085099.227106,4201,1,1
1,NewOrder,1763085099.227112,11234,2,1
1,NewOrder,1763085099.227122,11205,10,1
3,OrderStatus,1763085099.227213,901,6,1
1,NewOrder,1763085099.227273,11069,5,1
2,Payment,1763085099.227395,8798,4,1
2,Payment,1763085099.228120,5319,6,1
3,OrderStatus,1763085099.229175,816,14,1
4,Delivery,1763085099.229204,17240,12,1
2,Payment,1763085099.230004,6204,14,1
1,NewOrder,1763085099.231311,7045,11,1
1,NewOrder,1763085099.231313,7054,1,1
2,Payment,1763085099.233401,4953,0,1
2,Payment,1763085099.233402,4936,3,1
1,NewOrder,1763085099.233409,6926,7,1
2,Payment,1763085099.233413,4977,13,1
1,NewOrder,1763085099.233418,6929,8,1
2,Payment,1763085099.233444,4915,6,1
2,Payment,1763085099.236199,4133,4,1
2,Payment,1763085099.236208,4201,15,1
2,Payment,1763085099.236208,4136,9,1
1,NewOrder,1763085099.236214,14952,14,1
4,Delivery,1763085099.238333,15909,10,1
1,NewOrder,1763085099.238344,15467,3,1
1,NewOrder,1763085099.238348,12813,5,1
2,Payment,1763085099.238353,8104,2,1
2,Payment,1763085099.238360,8051,0,1
5,StockLevel,1763085099.238362,1319,11,1
1,NewOrder,1763085099.238363,12811,6,1
4,Delivery,1763085099.238373,15447,1,1
1,NewOrder,1763085099.238395,12765,13,1
2,Payment,1763085099.239687,11463,11,1
1,NewOrder,1763085099.240338,13720,4,1
1,NewOrder,1763085099.240342,10826,7,1
1,NewOrder,1763085099.240350,10812,9,1
2,Payment,1763085099.240354,10798,8,1
1,NewOrder,1763085099.240416,13414,15,1
2,Payment,1763085099.246418,7372,0,1
2,Payment,1763085099.246446,7343,12,1
2,Payment,1763085099.246461,7337,2,1
1,NewOrder,1763085099.251156,9122,11,1
1,NewOrder,1763085099.251157,9114,8,1
1,NewOrder,1763085099.251164,9107,13,1
1,NewOrder,1763085099.251166,9107,5,1
1,NewOrder,1763085099.251168,7148,9,1
2,Payment,1763085099.251172,5027,14,1
1,NewOrder,1763085099.251175,11113,7,1
1,NewOrder,1763085099.251185,9079,6,1
2,Payment,1763085099.253795,4514,12,1
1,NewOrder,1763085099.253796,6492,0,1
1,NewOrder,1763085099.253805,8441,2,1
1,NewOrder,1763085099.253817,6478,3,1
3,OrderStatus,1763085099.253827,929,1,1
2,Payment,1763085099.253841,4466,15,1
1,NewOrder,1763085099.254064,8175,4,1
2,Payment,1763085099.254249,4082,10,1
2,Payment,1763085099.254762,3557,1,1
2,Payment,1763085099.256205,4080,14,1
2,Payment,1763085099.258313,3922,12,1
1,NewOrder,1763085099.258313,10066,15,1
1,NewOrder,1763085099.258320,10057,9,1
2,Payment,1763085099.258325,3914,1,1
1,NewOrder,1763085099.258338,7132,10,1
2,Payment,1763085099.260270,5188,6,1
2,Payment,1763085099.260277,5206,13,1
2,Payment,1763085099.260277,5209,8,1
2,Payment,1763085099.260278,5178,5,1
2,Payment,1763085099.260282,5185,11,1
2,Payment,1763085099.260291,5184,14,1
1,NewOrder,1763085099.260295,8091,0,1
2,Payment,1763085099.260302,5185,3,1
1,NewOrder,1763085099.262240,8759,12,1
2,Payment,1763085099.262245,6136,1,1
2,Payment,1763085099.262246,6146,4,1
5,StockLevel,1763085099.262252,1129,2,1
2,Payment,1763085099.262289,6084,7,1
1,NewOrder,1763085099.263387,7564,2,1
2,Payment,1763085099.265461,5542,5,1
2,Payment,1763085099.265464,5553,6,1
1,NewOrder,1763085099.265472,7665,11,1
3,OrderStatus,1763085099.265476,761,10,1
1,NewOrder,1763085099.265481,7644,14,1
2,Payment,1763085099.265490,5464,13,1
1,NewOrder,1763085099.265490,7631,8,1
2,Payment,1763085099.265493,5467,3,1
1,NewOrder,1763085099.266242,8987,10,1
1,NewOrder,1763085099.268379,8832,7,1
1,NewOrder,1763085099.268385,6773,9,1
1,NewOrder,1763085099.268386,10763,15,1
4,Delivery,1763085099.268388,16074,1,1
1,NewOrder,1763085099.268392,6776,0,1
2,Payment,1763085099.268395,4716,4,1
2,Payment,1763085099.270957,4201,2,1
2,Payment,1763085099.270960,4195,13,1
2,Payment,1763085099.270966,4399,3,1
1,NewOrder,1763085099.271005,10666,12,1
5,StockLevel,1763085099.271009,970,5,1
3,OrderStatus,1763085099.271023,778,6,1
2,Payment,1763085099.271806,5409,6,1
1,NewOrder,1763085099.271984,7154,5,1
1,NewOrder,1763085099.273115,8575,4,1
1,NewOrder,1763085099.273126,6006,8,1
5,StockLevel,1763085099.273131,1441,14,1
2,Payment,1763085099.273142,4079,11,1
1,NewOrder,1763085099.274578,7104,14,1
2,Payment,1763085099.275161,3977,13,1
1,NewOrder,1763085099.275163,9271,9,1
1,NewOrder,1763085099.275163,9292,2,1
1,NewOrder,1763085099.275175,11954,0,1
2,Payment,1763085099.275235,3912,10,1
1,NewOrder,1763085099.275370,6363,3,1
2,Payment,1763085099.277219,5215,7,1
1,NewOrder,1763085099.277221,9907,6,1
1,NewOrder,1763085099.277226,10014,11,1
1,NewOrder,1763085099.279139,8004,8,1
1,NewOrder,1763085099.279144,8025,13,1
2,Payment,1763085099.279144,5298,5,1
2,Payment,1763085099.279156,5299,10,1
2,Payment,1763085099.279156,5291,15,1
3,OrderStatus,1763085099.281678,726,12,1
4,Delivery,1763085099.281688,15004,14,1
2,Payment,1763085099.281697,5435,4,1
1,NewOrder,1763085099.281739,10476,3,1
2,Payment,1763085099.282409,4736,12,1
2,Payment,1763085099.282441,4707,7,1
2,Payment,1763085099.284439,5486,9,1
1,NewOrder,1763085099.284448,9899,5,1
2,Payment,1763085099.284453,5563,15,1
1,NewOrder,1763085099.284461,8194,10,1
1,NewOrder,1763085099.284462,7818,2,1
1,NewOrder,1763085099.284468,7753,1,1
1,NewOrder,1763085099.287134,9560,6,1
1,NewOrder,1763085099.287135,7197,0,1
1,NewOrder,1763085099.287139,9622,4,1
1,NewOrder,1763085099.287149,7701,12,1
2,Payment,1763085099.287150,5072,8,1
3,OrderStatus,1763085099.287154,724,7,1
1,NewOrder,1763085099.287172,7172,13,1
2,Payment,1763085099.287247,4967,11,1
2,Payment,1763085099.287884,4373,7,1
2,Payment,1763085099.289932,4396,9,1
1,NewOrder,1763085099.290021,8834,15,1
1,NewOrder,1763085099.292219,6634,11,1
1,NewOrder,1763085099.292221,8258,3,1
1,NewOrder,1763085099.292225,6698,8,1
1,NewOrder,1763085099.292228,6627,1,1
2,Payment,1763085099.292259,4456,7,1
2,Payment,1763085099.292286,4419,2,1
2,Payment,1763085099.292661,4079,10,1
2,Payment,1763085099.294335,5349,9,1
2,Payment,1763085099.294338,4526,0,1
1,NewOrder,1763085099.294349,6110,13,1
2,Payment,1763085099.294353,4400,5,1
2,Payment,1763085099.294857,4017,12,1
1,NewOrder,1763085099.296700,9867,6,1
2,Payment,1763085099.296702,5687,14,1
1,NewOrder,1763085099.296710,9867,2,1
1,NewOrder,1763085099.296721,9857,7,1
1,NewOrder,1763085099.296742,8006,10,1
1,NewOrder,1763085099.296765,7803,4,1
2,Payment,1763085099.298757,5797,5,1
2,Payment,1763085099.298860,5678,11,1
2,Payment,1763085099.298860,5689,15,1
1,NewOrder,1763085099.298860,5717,1,1
2,Payment,1763085099.298870,5701,0,1
2,Payment,1763085099.298876,5766,12,1
1,NewOrder,1763085099.298929,9807,8,1
4,Delivery,1763085099.299690,13833,9,1
2,Payment,1763085099.300464,4125,13,1
2,Payment,1763085099.300486,4093,3,1
1,NewOrder,1763085099.302396,8486,14,1
2,Payment,1763085099.304543,4189,11,1
2,Payment,1763085099.304561,4167,15,1
1,NewOrder,1763085099.304565,7979,5,1
1,NewOrder,1763085099.304574,10622,4,1
1,NewOrder,1763085099.304578,8930,0,1
2,Payment,1763085099.304584,4147,1,1
2,Payment,1763085099.304584,4187,3,1
2,Payment,1763085099.304593,4206,13,1
1,NewOrder,1763085099.304645,6244,12,1
2,Payment,1763085099.304754,3974,10,1
1,NewOrder,1763085099.306582,8765,6,1
2,Payment,1763085099.306583,4309,2,1
1,NewOrder,1763085099.306585,6939,7,1
2,Payment,1763085099.308734,4762,15,1
1,NewOrder,1763085099.308735,9014,10,1
2,Payment,1763085099.308738,4770,1,1
1,NewOrder,1763085099.308739,6444,11,1
2,Payment,1763085099.308743,4765,8,1
1,NewOrder,1763085099.308774,11565,3,1
1,NewOrder,1763085099.308802,6402,13,1
2,Payment,1763085099.310887,4357,14,1
1,NewOrder,1763085099.310896,9105,12,1
2,Payment,1763085099.310898,4320,2,1
1,NewOrder,1763085099.312549,14044,5,1
1,NewOrder,1763085099.313501,15795,15,1
1,NewOrder,1763085099.313514,13086,1,1
1,NewOrder,1763085099.313515,6521,8,1
1,NewOrder,1763085099.313516,15973,0,1
1,NewOrder,1763085099.313530,13056,7,1
1,NewOrder,1763085099.313530,13053,9,1
1,NewOrder,1763085099.315191,11415,11,1
1,NewOrder,1763085099.315202,14326,4,1
2,Payment,1763085099.315210,4817,13,1
2,Payment,1763085099.315222,4779,2,1
1,NewOrder,1763085099.315250,11335,14,1
2,Payment,1763085099.315353,4659,6,1
2,Payment,1763085099.317755,8836,10,1
1,NewOrder,1763085099.320008,9354,2,1
2,Payment,1763085099.320008,9412,12,1
2,Payment,1763085099.320018,9285,6,1
1,NewOrder,1763085099.320033,9290,13,1
2,Payment,1763085099.320050,9317,8,1
2,Payment,1763085099.320344,9086,3,1
2,Payment,1763085099.326589,9003,9,1
1,NewOrder,1763085099.326591,13660,14,1
2,Payment,1763085099.326592,9011,7,1
1,NewOrder,1763085099.326597,13671,10,1
4,Delivery,1763085099.326600,16142,5,1
1,NewOrder,1763085099.326604,13644,1,1
1,NewOrder,1763085099.326611,13626,11,1
1,NewOrder,1763085099.329303,10964,15,1
1,NewOrder,1763085099.329310,13469,6,1
2,Payment,1763085099.329330,10916,13,1
2,Payment,1763085099.329366,10888,2,1
4,Delivery,1763085099.329373,13372,8,1
1,NewOrder,1763085099.329425,10835,12,1
2,Payment,1763085099.329437,10814,3,1
2,Payment,1763085099.329495,10761,0,1
2,Payment,1763085099.329534,10705,4,1
1,NewOrder,1763085099.335597,16084,9,1
2,Payment,1763085099.335610,7115,7,1
1,NewOrder,1763085099.340242,10135,11,1
2,Payment,1763085099.340246,4789,4,1
1,NewOrder,1763085099.340252,10040,1,1
2,Payment,1763085099.340253,4722,13,1
2,Payment,1763085099.340257,4806,14,1
2,Payment,1763085099.340258,5732,3,1
4,Delivery,1763085099.340258,17085,2,1
1,NewOrder,1763085099.340262,10557,0,1
2,Payment,1763085099.340267,4723,12,1
1,NewOrder,1763085099.340270,10019,10,1
1,NewOrder,1763085099.340272,8033,15,1
1,NewOrder,1763085099.342732,11866,7,1
4,Delivery,1763085099.342748,14610,5,1
1,NewOrder,1763085099.342750,9766,8,1
1,NewOrder,1763085099.342785,8087,6,1
1,NewOrder,1763085099.344981,9745,13,1
1,NewOrder,1763085099.344996,12356,12,1
1,NewOrder,1763085099.345038,9564,4,1
2,Payment,1763085099.345069,6540,14,1
2,Payment,1763085099.345996,4361,3,1
1,NewOrder,1763085099.348312,11585,15,1
1,NewOrder,1763085099.350295,9597,10,1
1,NewOrder,1763085099.350307,7045,1,1
2,Payment,1763085099.350363,4252,3,1
2,Payment,1763085099.350384,4318,11,1
2,Payment,1763085099.350825,3860,0,1
2,Payment,1763085099.350877,3743,6,1
1,NewOrder,1763085099.351615,8264,14,1
1,NewOrder,1763085099.351686,8175,9,1
2,Payment,1763085099.352522,4828,8,1
2,Payment,1763085099.354605,5295,7,1
3,OrderStatus,1763085099.354609,2193,4,1
2,Payment,1763085099.354620,5241,3,1
1,NewOrder,1763085099.354624,11517,6,1
1,NewOrder,1763085099.354688,11428,0,1
2,Payment,1763085099.354706,5210,11,1
1,NewOrder,1763085099.354729,9265,13,1
1,NewOrder,1763085099.356807,9321,4,1
2,Payment,1763085099.357348,6634,2,1
2,Payment,1763085099.357356,6634,8,1
1,NewOrder,1763085099.357358,8766,1,1
